chunks,time,grad_norm,lr,scale,loss
45,16.043344683013856,inf,1.0000000000000002e-06,65536.0,0.47790220379829407
90,16.286162479023915,4.809915065765381,1.018e-06,32768.0,0.4239354431629181
135,16.503649512014817,nan,1.0360000000000001e-06,32768.0,0.5033395886421204
180,16.72136927599786,5.422800540924072,1.0540000000000002e-06,16384.0,0.4163075089454651
225,16.94162978301756,3.3792762756347656,1.072e-06,16384.0,0.5150723457336426
270,17.162190033006482,4.650463581085205,1.0900000000000002e-06,16384.0,0.4890393614768982
315,17.3825021800003,3.704157590866089,1.1080000000000002e-06,16384.0,0.48198238015174866
360,17.60299655899871,9.15888500213623,1.126e-06,16384.0,0.48253268003463745
405,17.823537688993383,5.847487449645996,1.1440000000000002e-06,16384.0,0.4488244354724884
450,18.0440300279879,9.579329490661621,1.162e-06,16384.0,0.4532504677772522
495,18.26452490699012,4.657742977142334,1.1800000000000001e-06,16384.0,0.4583677053451538
540,18.485258247994352,7.2051262855529785,1.1980000000000002e-06,16384.0,0.42035022377967834
585,18.70560986601049,7.22928524017334,1.2160000000000003e-06,16384.0,0.4713655412197113
630,18.926007194037084,3.766057014465332,1.2340000000000002e-06,16384.0,0.4213336110115051
675,19.146399522025604,8.598628044128418,1.2520000000000003e-06,16384.0,0.47218137979507446
720,19.366171265020967,nan,1.2700000000000001e-06,16384.0,0.458610475063324
765,19.583414794993587,4.471180438995361,1.288e-06,8192.0,0.46918025612831116
810,19.803893644013442,7.292341232299805,1.306e-06,8192.0,0.4200820028781891
855,20.024512235017028,6.096704006195068,1.3240000000000004e-06,8192.0,0.41437336802482605
900,20.245205235027242,4.654664039611816,1.3420000000000002e-06,8192.0,0.44899192452430725
945,20.46551831299439,9.18850040435791,1.3600000000000001e-06,8192.0,0.41359075903892517
990,20.68586092098849,7.158531665802002,1.3780000000000002e-06,8192.0,0.43243739008903503
1035,20.906292158993892,4.453766345977783,1.396e-06,8192.0,0.4092835783958435
1080,21.126847488980275,3.7302823066711426,1.4140000000000001e-06,8192.0,0.38881513476371765
1125,21.34731515799649,3.5996897220611572,1.432e-06,8192.0,0.4073105752468109
1170,21.56795293802861,3.2174386978149414,1.4500000000000003e-06,8192.0,0.4108019471168518
1215,21.788451687025372,6.494185924530029,1.4680000000000002e-06,8192.0,0.3844567835330963
1260,22.008948747010436,3.5651814937591553,1.4860000000000003e-06,8192.0,0.3842281401157379
1305,22.22950875601964,8.286578178405762,1.5040000000000001e-06,8192.0,0.373176246881485
1350,22.449926764995325,5.563172817230225,1.5220000000000002e-06,8192.0,0.3759921193122864
1395,22.67019891203381,8.259344100952148,1.54e-06,8192.0,0.3566204011440277
1440,22.890729170991108,2.762138843536377,1.5580000000000002e-06,8192.0,0.3339763581752777
1485,23.11140209203586,6.5468926429748535,1.5760000000000002e-06,8192.0,0.36750727891921997
1530,23.33209101302782,4.666478633880615,1.5940000000000003e-06,8192.0,0.35167524218559265
1575,23.552610702987295,5.139049530029297,1.6120000000000002e-06,8192.0,0.355560302734375
1620,23.773265563009772,2.636803150177002,1.6300000000000003e-06,8192.0,0.3433311879634857
1665,23.993840423005167,4.163680076599121,1.6480000000000001e-06,8192.0,0.31435659527778625
1710,24.214452843007166,3.1627838611602783,1.666e-06,8192.0,0.3480568826198578
1755,24.434809850994498,2.7891149520874023,1.684e-06,8192.0,0.30614230036735535
1800,24.655515192018356,2.7619376182556152,1.7020000000000004e-06,8192.0,0.335387647151947
1845,24.87609081203118,3.3844656944274902,1.7200000000000003e-06,8192.0,0.33008071780204773
1890,25.09673315298278,2.417109727859497,1.7380000000000003e-06,8192.0,0.29578086733818054
1935,25.31735019298503,10.559895515441895,1.7560000000000002e-06,8192.0,0.3070518970489502
1980,25.53815041499911,2.6118335723876953,1.774e-06,8192.0,0.31704509258270264
2025,25.758850436017383,8.182517051696777,1.7920000000000002e-06,8192.0,0.2744210660457611
2070,25.979639078024775,21.00517463684082,1.81e-06,8192.0,0.30825531482696533
2115,26.200533721013926,2.4355599880218506,1.8280000000000003e-06,8192.0,0.29134002327919006
2160,26.421210221014917,24.17041015625,1.8460000000000002e-06,8192.0,0.30679240822792053
2205,26.641695281025022,5.151468276977539,1.8640000000000003e-06,8192.0,0.2848515510559082
2250,26.862565673014615,2.321871280670166,1.882e-06,8192.0,0.24512465298175812
2295,27.082609558012336,inf,1.9000000000000002e-06,8192.0,0.36163529753685
2340,27.299533965997398,inf,1.918e-06,4096.0,0.2825877070426941
2385,27.516851527034305,2.872466802597046,1.936e-06,2048.0,0.2608005702495575
2430,27.73744198703207,2.944093942642212,1.9540000000000003e-06,2048.0,0.27223190665245056
2475,27.958069508022163,2.190701723098755,1.972e-06,2048.0,0.2795495390892029
2520,28.178730988001917,2.3681955337524414,1.9900000000000004e-06,2048.0,0.2684078812599182
2565,28.399202206986956,2.788052797317505,2.008e-06,2048.0,0.2719693183898926
2610,28.61971535702469,4.308414936065674,2.026e-06,2048.0,0.24772021174430847
2655,28.84039557800861,2.2989840507507324,2.0440000000000003e-06,2048.0,0.2423953264951706
2700,29.060950668004807,2.893014669418335,2.062e-06,2048.0,0.22366435825824738
2745,29.281625339004677,5.77536678314209,2.08e-06,2048.0,0.22986000776290894
2790,29.502098287979607,69.95458984375,2.098e-06,2048.0,0.2530521750450134
2835,29.722798489034176,2.5679757595062256,2.116e-06,2048.0,0.23819135129451752
2880,29.943395908980165,2.5949342250823975,2.1340000000000002e-06,2048.0,0.2277815192937851
2925,30.1639428990311,2.361786365509033,2.1520000000000003e-06,2048.0,0.20544090867042542
2970,30.384469227981754,3.5560922622680664,2.1700000000000004e-06,2048.0,0.20128042995929718
3015,30.604946976993233,2.3149685859680176,2.188e-06,2048.0,0.21762719750404358
3060,30.825353975989856,4.353245258331299,2.2060000000000006e-06,2048.0,0.20584215223789215
3105,31.045936645998154,2.1003174781799316,2.2240000000000002e-06,2048.0,0.21190613508224487
3150,31.266472896037158,3.194936990737915,2.2420000000000003e-06,2048.0,0.19611342251300812
3195,31.48699166503502,3.5458672046661377,2.2600000000000004e-06,2048.0,0.20410145819187164
3240,31.707290783000644,2.769674777984619,2.278e-06,2048.0,0.20199382305145264
3285,31.927663251000922,2.332106828689575,2.296e-06,2048.0,0.1923884153366089
3330,32.14837962202728,1.9128962755203247,2.314e-06,2048.0,0.1746624857187271
3375,32.36867614003131,11.230863571166992,2.3320000000000003e-06,2048.0,0.20324574410915375
3420,32.58939984103199,2.4097187519073486,2.3500000000000004e-06,2048.0,0.1871551275253296
3465,32.810094422020484,2.7313053607940674,2.3680000000000005e-06,2048.0,0.19392383098602295
3510,33.03061064198846,1.2311731576919556,2.386e-06,2048.0,0.16144844889640808
3555,33.25162856600946,1.888737678527832,2.404e-06,2048.0,0.1704912930727005
3600,33.47226277698064,4.952816963195801,2.4220000000000003e-06,2048.0,0.1572457253932953
3645,33.692720246035606,3.1001856327056885,2.4400000000000004e-06,2048.0,0.18645019829273224
3690,33.91326138499426,1.9609187841415405,2.458e-06,2048.0,0.1760205775499344
3735,34.13380294502713,1.6127641201019287,2.476e-06,2048.0,0.17612452805042267
3780,34.354582597035915,1.0389504432678223,2.494e-06,2048.0,0.1540498584508896
3825,34.57521582802292,1.8232580423355103,2.512e-06,2048.0,0.16769985854625702
3870,34.79609061998781,1.383548617362976,2.5300000000000003e-06,2048.0,0.15152549743652344
3915,35.016824582009576,2.020092487335205,2.5480000000000004e-06,2048.0,0.17248941957950592
3960,35.23754346300848,2.1426641941070557,2.566e-06,2048.0,0.16868029534816742
4005,35.4583676350303,1.1594833135604858,2.5839999999999997e-06,2048.0,0.16535207629203796
4050,35.67917193798348,1.7617318630218506,2.6020000000000002e-06,2048.0,0.145227313041687
4095,35.89996685000369,1.0790073871612549,2.6200000000000003e-06,2048.0,0.18356205523014069
