chunks,time,grad_norm,lr,scale,loss
20,16.077114937012084,inf,1.0000000000000002e-06,65536.0,0.39322853088378906
40,16.204035719041713,5.767924785614014,1.018e-06,32768.0,0.41797685623168945
60,16.30695121199824,5.201873302459717,1.0360000000000001e-06,32768.0,0.4104050099849701
80,16.410512931004632,inf,1.0540000000000002e-06,32768.0,0.4376765191555023
100,16.511971452040598,9.785959243774414,1.072e-06,16384.0,0.4864194989204407
120,16.616675870027393,7.250978946685791,1.0900000000000002e-06,16384.0,0.39024052023887634
140,16.721258806996047,5.659697532653809,1.1080000000000002e-06,16384.0,0.42429253458976746
160,16.8261075670016,8.185405731201172,1.126e-06,16384.0,0.5143239498138428
180,16.93069597403519,5.731470584869385,1.1440000000000002e-06,16384.0,0.3614083230495453
200,17.035328501020558,4.969111919403076,1.162e-06,16384.0,0.42458030581474304
220,17.13895674102241,inf,1.1800000000000001e-06,16384.0,0.338055282831192
240,17.240240679995622,6.211766242980957,1.1980000000000002e-06,8192.0,0.39284759759902954
260,17.344901378033683,4.486596584320068,1.2160000000000003e-06,8192.0,0.3703465163707733
280,17.44953477603849,5.766190528869629,1.2340000000000002e-06,8192.0,0.36954057216644287
300,17.554061343020294,4.560863971710205,1.2520000000000003e-06,8192.0,0.4080781936645508
320,17.658650670025963,4.27046012878418,1.2700000000000001e-06,8192.0,0.34443849325180054
340,17.763571579998825,4.395020961761475,1.288e-06,8192.0,0.38925644755363464
360,17.868153936986346,4.223567962646484,1.306e-06,8192.0,0.36966490745544434
380,17.97288292599842,4.132627010345459,1.3240000000000004e-06,8192.0,0.3973800837993622
400,18.077595314010978,5.212099075317383,1.3420000000000002e-06,8192.0,0.36020395159721375
420,18.18230875203153,5.707669258117676,1.3600000000000001e-06,8192.0,0.34366369247436523
440,18.287030690000392,6.80711030960083,1.3780000000000002e-06,8192.0,0.3889792859554291
460,18.391667148040142,4.385461330413818,1.396e-06,8192.0,0.35472920536994934
480,18.495518498995807,inf,1.4140000000000001e-06,8192.0,0.46309763193130493
500,18.59672113903798,8.14381217956543,1.432e-06,4096.0,0.3777894675731659
520,18.70137420599349,9.755284309387207,1.4500000000000003e-06,4096.0,0.36526843905448914
540,18.80612274503801,5.454240798950195,1.4680000000000002e-06,4096.0,0.3114427626132965
560,18.910893974010833,7.724322319030762,1.4860000000000003e-06,4096.0,0.3581894338130951
580,19.015531652024947,5.178258419036865,1.5040000000000001e-06,4096.0,0.3789490759372711
600,19.120254790002946,5.377011775970459,1.5220000000000002e-06,4096.0,0.3587528169155121
620,19.225016579031944,3.770672559738159,1.54e-06,4096.0,0.30022677779197693
640,19.32899978099158,inf,1.5580000000000002e-06,4096.0,0.2955113351345062
660,19.43037593201734,5.84190034866333,1.5760000000000002e-06,2048.0,0.3030919134616852
680,19.535115251026582,4.013369083404541,1.5940000000000003e-06,2048.0,0.3216642141342163
700,19.639773389033508,17.318601608276367,1.6120000000000002e-06,2048.0,0.24123065173625946
720,19.744591508002486,5.786136150360107,1.6300000000000003e-06,2048.0,0.3076701760292053
740,19.849259556038305,4.066939830780029,1.6480000000000001e-06,2048.0,0.2844599783420563
760,19.9538868740201,2.164929151535034,1.666e-06,2048.0,0.28222528100013733
780,20.058518990990706,4.656323432922363,1.684e-06,2048.0,0.31982430815696716
800,20.16335753101157,2.891791820526123,1.7020000000000004e-06,2048.0,0.27835485339164734
820,20.268032188992947,6.032850742340088,1.7200000000000003e-06,2048.0,0.271528959274292
840,20.37268996698549,4.897298336029053,1.7380000000000003e-06,2048.0,0.2640184760093689
860,20.477513427031226,3.5227222442626953,1.7560000000000002e-06,2048.0,0.2668653428554535
880,20.582314605999272,19.263023376464844,1.774e-06,2048.0,0.2532362639904022
900,20.68680960300844,61.89454650878906,1.7920000000000002e-06,2048.0,0.3919702172279358
920,20.791431480029132,3.771681547164917,1.81e-06,2048.0,0.2520367205142975
940,20.89615267899353,4.427356719970703,1.8280000000000003e-06,2048.0,0.22266633808612823
960,21.000050191010814,inf,1.8460000000000002e-06,2048.0,0.37233951687812805
980,21.101226010010578,53.76856994628906,1.8640000000000003e-06,1024.0,0.2547619342803955
1000,21.206076839007437,4.1009111404418945,1.882e-06,1024.0,0.23899610340595245
1020,21.310783288034145,4.596264362335205,1.9000000000000002e-06,1024.0,0.23666535317897797
1040,21.4154576860019,61.93198776245117,1.918e-06,1024.0,0.25901228189468384
1060,21.519923012994695,4.229351043701172,1.936e-06,1024.0,0.21620424091815948
1080,21.62440523999976,7.837769031524658,1.9540000000000003e-06,1024.0,0.21642856299877167
1100,21.729042578022927,3.5640485286712646,1.972e-06,1024.0,0.25596848130226135
1120,21.83366143499734,3.794166088104248,1.9900000000000004e-06,1024.0,0.24567042291164398
1140,21.938385473040398,3.6302053928375244,2.008e-06,1024.0,0.2282213270664215
1160,22.042884280032013,2.1744673252105713,2.026e-06,1024.0,0.19831036031246185
1180,22.147618718037847,2.833897352218628,2.0440000000000003e-06,1024.0,0.1814563125371933
1200,22.252407377003692,3.033562421798706,2.062e-06,1024.0,0.18208147585391998
1220,22.35691766400123,2.388401746749878,2.0800000000000004e-06,1024.0,0.1942751258611679
1240,22.461396761005744,45.6019172668457,2.098e-06,1024.0,0.24766159057617188
1260,22.566080240008887,2.7922861576080322,2.116e-06,1024.0,0.17546266317367554
1280,22.67063455702737,4.3907318115234375,2.1340000000000002e-06,1024.0,0.18595729768276215
1300,22.775520018010866,2.690951108932495,2.1520000000000003e-06,1024.0,0.1763339638710022
1320,22.880180556036066,2.654770851135254,2.1700000000000004e-06,1024.0,0.14744949340820312
1340,22.98508686601417,2.544773578643799,2.188e-06,1024.0,0.17275404930114746
1360,23.089725363999605,4.646589279174805,2.206e-06,1024.0,0.19938339293003082
1380,23.195190719037782,9.404701232910156,2.2240000000000002e-06,1024.0,0.17353662848472595
1400,23.299976787995547,2.1020894050598145,2.2420000000000003e-06,1024.0,0.1598220318555832
1420,23.404654457001016,3.005749225616455,2.2600000000000004e-06,1024.0,0.1518269032239914
1440,23.50939315604046,2.4160289764404297,2.278e-06,1024.0,0.151199609041214
1460,23.614045033988077,3.15077543258667,2.296e-06,1024.0,0.12784287333488464
1480,23.718687052023597,3.8536832332611084,2.314e-06,1024.0,0.14743421971797943
1500,23.82321793900337,3.5972564220428467,2.3320000000000003e-06,1024.0,0.1799098700284958
1520,23.927764007006772,2.4891459941864014,2.3500000000000004e-06,1024.0,0.13642804324626923
1540,24.032464805000927,3.0820538997650146,2.3680000000000005e-06,1024.0,0.13906705379486084
1560,24.137071623001248,4.077388286590576,2.386e-06,1024.0,0.12878337502479553
1580,24.241787942009978,2.5413272380828857,2.404e-06,1024.0,0.10064423084259033
1600,24.346446380019188,3.1035637855529785,2.4220000000000003e-06,1024.0,0.11317194998264313
1620,24.451181329030078,2.66021990776062,2.4400000000000004e-06,1024.0,0.10095732659101486
1640,24.5556921469979,2.5359296798706055,2.4580000000000004e-06,1024.0,0.10762312263250351
1660,24.660439205996227,2.329770803451538,2.476e-06,1024.0,0.12024100124835968
1680,24.765245115035214,2.382899045944214,2.494e-06,1024.0,0.13927839696407318
1700,24.869926544022746,3.788571834564209,2.512e-06,1024.0,0.14063414931297302
1720,24.974619612039533,2.4093847274780273,2.5300000000000003e-06,1024.0,0.11246424913406372
1740,25.079282301012427,1.8834466934204102,2.5480000000000004e-06,1024.0,0.09464933723211288
1760,25.183912029024214,1.7989857196807861,2.566e-06,1024.0,0.11376489698886871
1780,25.288633998017758,3.1222617626190186,2.5839999999999997e-06,1024.0,0.11662276089191437
1800,25.39324463601224,3.6077141761779785,2.6020000000000002e-06,1024.0,0.12155931442975998
1820,25.497939414985012,1.4203147888183594,2.6200000000000003e-06,1024.0,0.11485765129327774
1840,25.602629742992576,2.545637607574463,2.6380000000000004e-06,1024.0,0.10127498209476471
1860,25.70729459199356,2.7638731002807617,2.656e-06,1024.0,0.11278869956731796
1880,25.811996461008675,2.168154239654541,2.6739999999999997e-06,1024.0,0.09295681864023209
1900,25.916662889008876,1.3186599016189575,2.6920000000000002e-06,1024.0,0.08538216352462769
1920,26.021361488034017,1.6443188190460205,2.7100000000000003e-06,1024.0,0.11999905109405518
1940,26.126275509013794,1.9913477897644043,2.728000000000001e-06,1024.0,0.08534550666809082
1960,26.230983467015903,1.480017066001892,2.7460000000000005e-06,1024.0,0.08392145484685898
1980,26.335538325016387,3.0220494270324707,2.764e-06,1024.0,0.12362132221460342
2000,26.440223394019995,1.7039294242858887,2.7820000000000002e-06,1024.0,0.10677649825811386
2020,26.545051694032736,2.07159161567688,2.8000000000000003e-06,1024.0,0.10531394928693771
2040,26.64967702201102,1.4050220251083374,2.8180000000000004e-06,1024.0,0.10061516612768173
2060,26.754431760986336,1.4895492792129517,2.836e-06,1024.0,0.0784599706530571
2080,26.859236971009523,1.635729193687439,2.854e-06,1024.0,0.07058075815439224
2100,26.963857778988313,1.790299415588379,2.872e-06,1024.0,0.08700558543205261
2120,27.06870057899505,1.5212750434875488,2.8900000000000007e-06,1024.0,0.08872640877962112
2140,27.173608320008498,0.7794198989868164,2.9079999999999995e-06,1024.0,0.05795186758041382
2160,27.278441930015106,5.112349987030029,2.926e-06,1024.0,0.10306817293167114
2180,27.383189858985133,1.6030168533325195,2.944e-06,1024.0,0.07042189687490463
2200,27.487813017040025,1.2984336614608765,2.9620000000000006e-06,1024.0,0.09245087206363678
2220,27.592639857030008,1.0359117984771729,2.9800000000000007e-06,1024.0,0.08433722704648972
2240,27.69726239598822,1.2727644443511963,2.9980000000000003e-06,1024.0,0.0912305936217308
2260,27.80198675498832,3.9386560916900635,3.016e-06,1024.0,0.09328959137201309
2280,27.906655164028052,1.0917689800262451,3.034e-06,1024.0,0.07615134119987488
2300,28.0113425719901,1.8899967670440674,3.0520000000000006e-06,1024.0,0.09200192987918854
2320,28.116094002034515,1.2426625490188599,3.0700000000000003e-06,1024.0,0.08341196924448013
2340,28.220755429996643,1.3537507057189941,3.088e-06,1024.0,0.09527858346700668
2360,28.325458389008418,3.7954158782958984,3.106e-06,1024.0,0.0722886472940445
2380,28.43027767899912,2.4706623554229736,3.1240000000000005e-06,1024.0,0.09605484455823898
2400,28.534864366985857,2.8591954708099365,3.1420000000000006e-06,1024.0,0.11582718044519424
2420,28.639676966995467,1.4926310777664185,3.1600000000000002e-06,1024.0,0.08883725851774216
2440,28.744212525023613,1.5222222805023193,3.178e-06,1024.0,0.0879431888461113
2460,28.848856643016916,1.1632004976272583,3.1960000000000004e-06,1024.0,0.09016909450292587
2480,28.953601062996313,1.2294400930404663,3.2140000000000005e-06,1024.0,0.09962695091962814
